sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime_math,studytime_math,failures_math,schoolsup_math,famsup_math,paid_math,activities_math,nursery,higher_math,internet,romantic_math,famrel_math,freetime_math,goout_math,Dalc_math,Walc_math,health_math,absences_math,G1_math,G2_math,G3_math,traveltime_port,studytime_port,failures_port,schoolsup_port,famsup_port,paid_port,activities_port,higher_port,romantic_port,famrel_port,freetime_port,goout_port,Dalc_port,Walc_port,health_port,absences_port,G1_port,G2_port,G3_port,school_GP,school_MS,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_math_father,guardian_math_mother,guardian_math_other,guardian_port_father,guardian_port_mother,guardian_port_other,avg_grade_math,avg_grade_port,grade_gain_math,grade_gain_port,grade_std_math,grade_std_port,support_score_math,support_score_port,avg_studytime,avg_traveltime,avg_alcohol_use,avg_famrel
0,15,1,1,1,4,4,2,1,0,,,,1,1,1,1,0,4,3,2,1,1,5,-0.6985144411167765,1.5363469945383494,1.381555192227794,0.9853587550922093,2,1,0,,,,1,1,0,4,3,2,1,1,5,0.47498852522290297,0.3475797110175795,0.7146866833868658,0.504590404704549,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1.301086980619451,0.522285599702998,-0.5509882394461402,0.15701069368696946,0.2841713564235021,0.1841920797294521,0.0,0.0,1.0,2.0,1.0,4.0
1,15,1,1,1,4,3,2,4,0,,,,0,1,1,1,0,2,2,2,1,1,3,-0.6985144411167765,-1.1544125404707415,-0.4472955919390978,-2.219014495009016,2,4,0,,,,0,1,0,2,2,2,1,1,3,0.47498852522290297,-1.219092260766672,-0.5022983673729385,-0.5152695667088778,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,-1.2735742091396185,-0.7455533982828294,-1.0646019545382746,0.7038226940577943,0.8918500968962116,0.41014796563547873,0.0,0.0,4.0,2.0,1.0,2.0
1,16,1,0,1,2,2,2,1,2,,,,1,1,1,1,0,2,3,3,2,2,2,0.3520072774131787,-0.556465977135388,-0.4472955919390978,-0.29639054494828093,2,1,0,,,,1,1,0,2,3,3,2,2,2,0.06678691299534632,-0.04408828192848341,-0.5022983673729385,-0.5152695667088778,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,-0.4333840380075889,-0.3538854053367666,0.2600754321871071,-0.4711812847803944,0.13059462510539854,0.26837055773144797,0.0,0.0,1.0,2.0,2.0,2.0
0,15,1,1,1,4,4,1,3,0,,,,1,1,1,1,0,4,2,2,1,1,5,-0.4358840114842877,-0.556465977135388,0.07523320353715703,0.13085922173188244,1,3,0,,,,1,1,0,4,2,2,1,1,5,-0.3414146992322103,0.3475797110175795,0.3090249998002643,0.16463708090007337,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-0.11679118395544952,0.2737472639059724,0.6873251988672705,-0.18294263011750614,0.38178397857088797,0.09643853206031408,0.0,0.0,3.0,1.0,1.0,4.0
0,16,1,0,1,1,1,1,1,0,,,,0,1,1,1,0,3,4,4,3,3,1,-0.4358840114842877,0.9384004312029958,0.8590263967515392,0.5581089884120458,1,1,0,,,,0,1,0,3,4,4,3,3,1,0.06678691299534632,-0.8274242678206093,-0.5022983673729385,-0.5152695667088778,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.7851786054555269,-0.6149974006341419,-0.38029144279094995,0.3121547011117315,0.20061285495820086,0.18408135003320125,0.0,0.0,1.0,1.0,3.0,3.0
0,15,1,1,1,1,1,1,2,0,,,,0,1,1,1,0,4,4,2,1,2,5,-0.6985144411167765,-0.8554392588030648,0.07523320353715703,0.13085922173188244,1,2,0,,,,0,1,0,4,4,2,1,2,5,-0.7496163114597669,-0.04408828192848341,-0.09663668378633711,-0.1753162429044022,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,-0.21644894451134178,-0.10534706953974089,0.9862984805349473,-0.1312279609759188,0.5540803459734213,0.06604617740985576,0.0,0.0,2.0,1.0,1.5,4.0
0,15,1,1,1,3,2,1,2,3,,,,0,1,1,1,0,3,3,2,1,1,3,-0.6985144411167765,-1.4533858221384184,-0.9698243874153526,-2.219014495009016,1,2,1,,,,0,1,0,3,3,2,1,1,3,-0.3414146992322103,-0.4357562748745463,-0.5022983673729385,-0.5152695667088778,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,-1.5474082348542624,-0.48444140298545424,-0.7656286728705977,-0.07951329183433148,0.6298802598884556,0.0426584607954249,0.0,0.0,2.0,1.0,1.0,3.0
0,15,1,1,1,1,2,1,2,0,,,,0,0,1,1,0,4,3,2,1,1,5,-0.4358840114842877,-0.25749269546771125,0.07523320353715703,0.13085922173188244,1,2,0,,,,0,1,0,4,3,2,1,1,5,0.47498852522290297,0.3475797110175795,-0.09663668378633711,0.16463708090007337,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-0.017133423399557268,0.13852670271043857,0.3883519171995937,-0.18294263011750614,0.21000713851414585,0.22325627704512946,0.0,0.0,2.0,1.0,1.0,4.0
1,15,1,0,0,2,1,4,1,3,,,,0,1,1,1,0,4,5,5,2,5,5,-0.6985144411167765,-0.8554392588030648,-0.4472955919390978,-0.08276566160819926,4,1,0,,,,0,1,0,4,5,5,2,5,5,-0.7496163114597669,-0.04408828192848341,-0.5022983673729385,-0.5152695667088778,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-0.4618335041167873,-0.3538854053367666,0.7726735971948655,-0.4711812847803944,0.38654189309617915,0.26837055773144797,0.0,0.0,1.0,4.0,3.5,4.0
1,18,1,0,1,1,1,1,1,3,,,,0,1,0,1,1,2,3,5,2,5,4,-0.6985144411167765,-1.4533858221384184,-1.4923531828916075,-2.219014495009016,1,1,2,,,,0,0,1,2,3,5,2,5,4,-0.7496163114597669,-0.4357562748745463,-1.3136217345461414,-4.254756128558109,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-1.721584500013014,-2.001378045992932,-0.7656286728705977,-3.8189998536835623,0.4312273921521096,2.0002366181429485,0.0,0.0,1.0,1.0,3.5,2.0
1,16,1,0,1,2,1,1,1,1,,,,1,1,1,0,1,4,4,4,3,5,5,0.08937684778068994,0.3404538678676423,0.5977619990134118,0.7717338717521275,1,1,1,,,,1,1,1,4,4,4,3,5,5,0.47498852522290297,-1.219092260766672,-0.90796005095954,-0.8552228905133533,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.5699832462110606,-0.9940917340798551,0.4312800038844852,0.3638693702533188,0.21697777482519032,0.19663221958771274,0.0,0.0,1.0,1.0,4.0,4.0
0,15,0,1,1,3,3,2,3,2,,,,1,1,1,1,1,4,2,1,2,3,3,0.3520072774131787,-0.25749269546771125,-0.18603119420097036,-0.08276566160819926,2,3,0,,,,1,1,1,4,2,1,2,3,3,-0.3414146992322103,0.3475797110175795,0.3090249998002643,0.16463708090007337,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.17542985042562695,0.2737472639059724,0.174727033859512,-0.18294263011750614,0.08784460972488876,0.09643853206031408,0.0,0.0,3.0,2.0,2.5,4.0
1,19,1,1,1,3,2,1,1,3,,,,0,1,0,1,1,4,5,4,1,1,4,-0.6985144411167765,-1.752359103806095,-2.798675171582244,-2.219014495009016,1,1,0,,,,0,0,1,4,5,4,1,1,4,0.47498852522290297,-0.4357562748745463,-1.3136217345461414,-0.5152695667088778,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-2.2566829234657853,-0.7548825253765218,-0.466655391202921,-0.07951329183433148,0.5241741230721313,0.4855128410167972,0.0,0.0,1.0,1.0,1.0,4.0
0,17,1,1,1,4,4,1,1,0,,,,0,1,1,0,1,4,2,1,1,1,4,-0.6985144411167765,0.04148058619996553,0.07523320353715703,0.34448410507196414,1,1,0,,,,0,1,1,4,2,1,1,1,4,-0.7496163114597669,0.3475797110175795,0.3090249998002643,0.16463708090007337,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0.15373263160302889,0.2737472639059724,0.3030035188719986,-0.18294263011750614,0.1660554222758328,0.09643853206031408,0.0,0.0,1.0,1.0,1.0,4.0
1,15,0,1,1,2,3,1,2,0,,,,1,1,1,0,0,4,4,4,1,1,1,-0.4358840114842877,0.04148058619996553,-0.7085599896772251,-0.5100154282883627,1,2,0,,,,1,1,0,4,4,4,1,1,1,-0.7496163114597669,-2.002428246658798,-1.719283418132743,-1.5351295381223045,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-0.3923649439218741,-1.7522804009712818,-0.5514960144883282,0.46729870853649347,0.38861477547733436,0.23539035963119598,0.0,0.0,2.0,1.0,1.0,4.0
1,17,0,0,1,1,2,1,1,0,,,,0,1,1,0,0,2,2,2,3,3,5,0.3520072774131787,1.5363469945383494,0.33649760127528444,0.5581089884120458,1,1,3,,,,0,1,0,2,2,2,3,3,5,2.1077949741331294,-1.219092260766672,-1.719283418132743,-0.8552228905133533,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.81031786140856,-1.2645328564709228,-0.9782380061263036,0.3638693702533188,0.6384486105725856,0.4338188385155057,0.0,0.0,1.0,1.0,3.0,2.0
0,18,0,1,1,1,1,3,1,3,,,,1,0,1,0,0,5,2,5,1,5,4,0.08937684778068994,-0.556465977135388,-0.7085599896772251,-0.08276566160819926,3,1,3,,,,1,1,0,5,2,5,1,5,4,0.47498852522290297,-0.4357562748745463,-0.90796005095954,-0.5152695667088778,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-0.4492638761402708,-0.6196619641809881,0.4737003155271888,-0.07951329183433148,0.3263799214169989,0.25281896887835176,0.0,0.0,1.0,3.0,3.0,5.0
1,16,0,1,1,2,2,3,1,0,,,,0,0,1,0,0,4,2,2,1,2,3,-0.4358840114842877,1.8353202762060261,1.1202907944896665,0.9853587550922093,3,1,0,,,,0,1,0,4,2,2,1,2,3,0.06678691299534632,-0.04408828192848341,-0.90796005095954,-0.5152695667088778,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1.3136566085959673,-0.4891059665323004,-0.8499615211138168,-0.4711812847803944,0.45678375670799926,0.4325297779492895,0.0,0.0,1.0,3.0,1.5,4.0
1,16,1,1,1,3,3,1,2,1,,,,0,1,1,1,1,4,5,5,4,4,5,-0.17325358185179887,-0.25749269546771125,0.33649760127528444,0.34448410507196414,1,2,1,,,,0,1,1,4,5,5,4,4,5,-0.7496163114597669,-0.8274242678206093,-0.90796005095954,-3.9148028047536334,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.14116300362651243,-1.8833957078445944,0.6019768005396754,-3.087378536933024,0.3452690557752776,1.759710941638074,0.0,0.0,2.0,1.0,4.0,4.0
1,17,0,0,1,2,1,2,1,2,,,,1,1,0,1,1,3,3,2,2,2,5,-0.6985144411167765,-1.1544125404707415,-1.23108878515348,-2.219014495009016,2,1,1,,,,1,0,1,3,3,2,2,2,5,0.8831901374504597,-1.610760253712735,-1.719283418132743,-1.1951762143178288,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-1.5348386068777458,-1.508406628721102,-1.0646019545382746,0.4155840393949062,0.5937527229830791,0.27663927538288524,0.0,0.0,1.0,2.0,2.0,3.0
1,17,0,0,1,1,1,4,2,3,,,,1,1,0,0,1,5,3,5,1,5,5,-0.6985144411167765,-1.752359103806095,-0.7085599896772251,-0.7236403116284443,4,2,0,,,,1,0,1,5,3,5,1,5,5,-0.7496163114597669,-1.610760253712735,-1.719283418132743,-1.5351295381223045,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-1.0615198017039216,-1.6217244033225942,1.0287187921776506,0.07563071559043055,0.5983318978830242,0.09256523274548215,0.0,0.0,2.0,4.0,3.0,5.0
1,16,1,1,1,2,2,1,2,0,,,,0,1,0,1,0,4,3,5,2,4,4,-0.17325358185179887,-0.25749269546771125,-0.18603119420097036,-0.08276566160819926,1,2,0,,,,0,0,0,4,3,5,2,4,4,-0.7496163114597669,-1.219092260766672,-0.90796005095954,-0.5152695667088778,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,-0.17542985042562695,-0.8807739594783633,0.174727033859512,0.7038226940577943,0.08784460972488876,0.352698042020664,0.0,0.0,2.0,1.0,3.0,4.0
0,16,1,1,1,4,2,1,2,0,,,,0,1,1,1,1,4,2,3,1,1,3,-0.6985144411167765,0.9384004312029958,1.1202907944896665,1.198983638432291,1,2,0,,,,0,1,1,4,2,3,1,1,3,-0.7496163114597669,1.9142516828018312,1.93167173414667,1.8644036999224511,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0858916213749845,1.9034423722903175,0.2605832072292952,-0.04984798287938008,0.1336539535730494,0.03491243334971673,0.0,0.0,2.0,1.0,1.0,4.0
0,16,1,1,1,2,2,1,2,0,,,,0,0,1,1,0,5,1,5,1,1,4,-0.6985144411167765,-1.4533858221384184,-0.9698243874153526,-2.219014495009016,1,2,0,,,,0,1,0,5,1,5,1,1,4,-0.7496163114597669,-0.04408828192848341,-0.09663668378633711,0.16463708090007337,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-1.5474082348542624,0.007970705061750951,-0.7656286728705977,0.20872536282855678,0.6298802598884556,0.13819767951448927,0.0,0.0,2.0,1.0,1.0,5.0
0,16,1,1,1,4,4,1,2,0,,,,0,1,1,1,1,4,4,2,1,1,3,-0.6985144411167765,0.9384004312029958,0.8590263967515392,0.7717338717521275,1,2,0,,,,0,1,1,4,4,2,1,1,3,-0.7496163114597669,1.5225836898557683,1.5260100505600687,1.5244503761179755,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.8563868999022208,1.524348038844604,-0.16666655945086828,0.0018666862622072067,0.08336462509668369,0.0017154712492881432,0.0,0.0,2.0,1.0,1.0,4.0
1,16,1,1,1,3,4,3,1,2,,,,1,0,1,1,0,3,4,5,2,4,2,-0.6985144411167765,-1.4533858221384184,-1.4923531828916075,-2.219014495009016,3,1,1,,,,1,1,0,3,4,5,2,4,2,0.06678691299534632,-1.219092260766672,-1.3136217345461414,-0.8552228905133533,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,-1.721584500013014,-1.129312295275389,-0.7656286728705977,0.3638693702533188,0.4312273921521096,0.2420283179823408,0.0,0.0,1.0,3.0,3.0,3.0
1,16,1,1,1,1,0,2,2,0,,,,1,1,1,1,1,4,3,2,1,1,3,-0.4358840114842877,0.6394271495353191,1.1202907944896665,1.198983638432291,2,2,0,,,,1,1,1,4,3,2,1,1,3,-0.7496163114597669,1.5225836898557683,1.93167173414667,1.8644036999224511,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.9862338608190923,1.7728863746416297,0.5595564888969718,0.34182001006668283,0.30290974260585335,0.21936230901263654,0.0,0.0,2.0,2.0,1.0,4.0
1,17,1,0,1,4,4,1,2,0,,,,1,1,1,1,0,4,4,4,1,3,5,-0.6985144411167765,0.6394271495353191,0.07523320353715703,-0.08276566160819926,1,2,0,,,,1,1,0,4,4,4,1,3,5,-0.7496163114597669,-0.4357562748745463,-1.3136217345461414,-0.8552228905133533,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.21063156382142564,-0.8682002999780137,-0.7221928111435183,-0.419466615638807,0.37965793958851407,0.439076589205591,0.0,0.0,2.0,1.0,2.0,4.0
0,16,1,1,1,1,3,1,2,3,,,,1,0,1,1,1,4,3,5,1,1,3,-0.6985144411167765,-0.8554392588030648,-0.9698243874153526,-2.219014495009016,1,2,0,,,,1,1,1,4,3,5,1,1,3,-0.7496163114597669,0.7392477039636425,0.3090249998002643,0.16463708090007337,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,-1.3480927137424779,0.40430326155466006,-1.3635752362059512,-0.5746106230635691,0.7564056790012039,0.298919391151829,0.0,0.0,2.0,1.0,1.0,4.0
0,16,1,0,1,3,3,2,2,0,,,,1,1,1,1,0,4,4,5,1,1,4,-0.17325358185179887,-0.25749269546771125,0.07523320353715703,-0.29639054494828093,2,2,0,,,,1,1,0,4,4,5,1,1,4,-0.7496163114597669,0.7392477039636425,0.7146866833868658,0.8445437285090245,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,-0.15955001229294505,0.7661593719531776,-0.03889784948056968,0.105296024545382,0.20425628386954583,0.0689847189415802,0.0,0.0,2.0,2.0,1.0,4.0
1,17,1,0,1,4,3,2,2,0,,,,1,1,1,1,0,4,4,4,4,4,4,-0.17325358185179887,-0.25749269546771125,-0.4472955919390978,-0.29639054494828093,2,2,0,,,,1,1,0,4,4,4,4,4,4,-0.7496163114597669,-0.8274242678206093,-0.5022983673729385,-0.5152695667088778,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-0.33372627745169664,-0.6149974006341419,-0.03889784948056968,0.3121547011117315,0.10025842891451536,0.18408135003320125,0.0,0.0,2.0,2.0,4.0,4.0
0,16,1,1,1,2,2,2,2,0,,,,1,0,1,1,0,3,4,4,1,4,5,-0.4358840114842877,0.6394271495353191,0.5977619990134118,0.13085922173188244,2,2,0,,,,1,1,0,3,4,4,1,4,5,-0.7496163114597669,0.3475797110175795,-0.09663668378633711,0.504590404704549,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.45601612342687114,0.25184447731193044,-0.5085679278034366,0.15701069368696946,0.2823636914192699,0.3118371838208416,0.0,0.0,2.0,2.0,2.5,3.0
1,17,1,1,1,3,3,1,2,0,,,,1,0,1,1,0,4,3,4,1,4,4,-0.17325358185179887,-1.4533858221384184,-1.4923531828916075,-0.937265194968526,1,2,0,,,,1,1,0,4,3,4,1,4,4,0.06678691299534632,-0.4357562748745463,-1.3136217345461414,-0.8552228905133533,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,-1.2943347333328505,-0.8682002999780137,0.5161206271698924,-0.419466615638807,0.3098444855436372,0.439076589205591,0.0,0.0,2.0,1.0,2.5,4.0
1,16,0,1,1,4,2,1,1,0,,,,1,1,1,1,1,4,3,3,3,4,3,0.6146377070456676,-0.25749269546771125,-0.7085599896772251,-0.29639054494828093,1,1,0,,,,1,1,1,4,3,3,3,4,3,0.8831901374504597,-0.8274242678206093,-1.3136217345461414,-0.5152695667088778,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-0.42081441003107245,-0.8854385230252095,-0.03889784948056968,0.3121547011117315,0.2499527947992952,0.4023254731281913,0.0,0.0,1.0,1.0,3.5,4.0
1,17,1,1,1,4,3,1,2,0,,,,1,1,1,1,1,5,2,3,1,1,2,-0.17325358185179887,-0.25749269546771125,-0.18603119420097036,0.13085922173188244,1,2,0,,,,1,1,1,5,2,3,1,1,2,0.06678691299534632,-0.4357562748745463,-0.5022983673729385,0.16463708090007337,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-0.10422155597893305,-0.2578058537824705,0.3883519171995937,0.6003933557746197,0.20669764289334672,0.36735607700964495,0.0,0.0,2.0,1.0,1.0,5.0
1,16,1,1,1,4,3,1,2,0,,,,1,1,1,1,0,3,4,3,2,3,3,0.6146377070456676,-0.556465977135388,-0.7085599896772251,-0.5100154282883627,1,2,0,,,,1,1,0,3,4,3,2,3,3,0.06678691299534632,-0.4357562748745463,-0.90796005095954,-0.5152695667088778,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.5916804650336586,-0.6196619641809881,0.046450548847025375,-0.07951329183433148,0.10385100304150666,0.25281896887835176,0.0,0.0,2.0,1.0,2.5,3.0
0,17,1,1,1,2,4,1,2,0,,,,1,1,1,0,0,5,4,2,2,3,5,-0.6985144411167765,1.5363469945383494,1.6428195899659215,1.4126085217723727,1,2,0,,,,1,1,0,5,4,2,2,3,5,-0.7496163114597669,1.9142516828018312,2.3373334177332716,1.5244503761179755,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1.5305917020922146,1.9253451588843593,-0.12373847276597671,-0.3898013066838557,0.11521339558861673,0.4065550500794807,0.0,0.0,2.0,1.0,2.5,5.0
0,17,1,0,1,3,3,1,2,0,,,,1,1,1,1,1,5,3,3,2,3,1,6.65513758859291,-0.556465977135388,-0.4472955919390978,-0.5100154282883627,1,2,0,,,,1,1,1,5,3,3,2,3,1,5.781609484181139,0.7392477039636425,0.3090249998002643,0.504590404704549,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,-0.5045923324542828,0.517621036156152,0.046450548847025375,-0.2346572992590935,0.05478686637594641,0.21540715357534676,0.0,0.0,2.0,1.0,2.5,5.0
0,16,1,1,1,3,2,1,2,0,,,,0,1,1,1,0,1,2,2,1,2,1,1.1398985663106451,0.3404538678676423,0.5977619990134118,0.34448410507196414,1,2,0,,,,0,1,0,1,2,2,1,2,1,0.8831901374504597,0.7392477039636425,1.1203483669734673,1.1844970523135,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.4275666573176727,1.0146977077502033,0.004030237204321829,0.44524934834985763,0.1474072639125284,0.24069335657060814,0.0,0.0,2.0,1.0,1.5,1.0
1,17,1,1,1,3,3,1,2,0,,,,1,1,1,1,1,4,3,4,2,3,4,0.8772681366781564,0.3404538678676423,0.33649760127528444,0.13085922173188244,1,2,0,,,,1,1,1,4,3,4,2,3,4,0.47498852522290297,-0.4357562748745463,0.3090249998002643,0.504590404704549,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.2692702302916031,0.125953043210089,-0.20959464613575987,0.9403466795790953,0.11988377070824367,0.4961849205852327,0.0,0.0,2.0,1.0,2.5,4.0
1,16,1,1,1,1,2,1,1,0,,,,1,1,1,1,1,3,3,3,1,2,3,-0.4358840114842877,0.04148058619996553,0.33649760127528444,0.13085922173188244,1,1,0,,,,1,1,1,3,3,3,1,2,3,-0.7496163114597669,-0.8274242678206093,-1.3136217345461414,-0.5152695667088778,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.16961246973571079,-0.8854385230252095,0.08937863553191691,0.3121547011117315,0.15127828816166056,0.4023254731281913,0.0,0.0,1.0,1.0,1.5,3.0
1,16,1,0,1,2,1,1,2,0,,,,1,1,1,1,1,4,2,3,1,2,5,-0.6985144411167765,1.2373737128706725,1.1202907944896665,0.9853587550922093,1,2,0,,,,1,1,1,4,2,3,1,2,5,-0.7496163114597669,0.3475797110175795,0.7146866833868658,1.1844970523135,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1.1143410874841828,0.7489211489059818,-0.2520149577784633,0.8369173412959205,0.12611278284182173,0.41950763760924875,0.0,0.0,2.0,1.0,1.5,4.0
0,17,1,1,0,3,3,1,2,0,,,,0,0,1,1,1,3,3,3,1,3,3,0.08937684778068994,-0.8554392588030648,-0.9698243874153526,-0.29639054494828093,1,2,0,,,,0,1,1,3,3,3,1,3,3,1.2913917496780163,-0.04408828192848341,0.3090249998002643,0.504590404704549,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,-0.7072180637222328,0.2565090408587766,0.5590487138547839,0.5486786866330324,0.3603545851635354,0.2780836560263752,0.0,0.0,2.0,1.0,2.0,3.0
1,17,0,1,1,1,2,1,2,0,,,,0,1,1,0,0,3,1,3,1,5,3,-0.17325358185179887,-0.8554392588030648,-0.4472955919390978,-0.08276566160819926,1,2,0,,,,0,1,0,3,1,3,1,5,3,0.47498852522290297,-1.219092260766672,-1.3136217345461414,-0.8552228905133533,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.4618335041167873,-1.129312295275389,0.7726735971948655,0.3638693702533188,0.38654189309617915,0.2420283179823408,0.0,0.0,2.0,1.0,3.0,3.0
0,16,1,1,1,2,3,1,2,0,,,,0,1,1,1,0,4,3,3,1,1,2,0.6146377070456676,0.04148058619996553,0.33649760127528444,0.5581089884120458,1,2,0,,,,0,1,0,4,3,3,1,1,2,0.47498852522290297,-0.04408828192848341,-0.09663668378633711,0.16463708090007337,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.3120290586290986,0.007970705061750951,0.5166284022120803,0.20872536282855678,0.2591819026812499,0.13819767951448927,0.0,0.0,2.0,1.0,1.0,4.0
0,17,1,1,1,1,1,1,2,0,,,,1,1,1,1,0,5,3,3,1,1,3,-0.6985144411167765,-0.8554392588030648,-0.7085599896772251,-0.29639054494828093,1,2,0,,,,1,1,0,5,3,3,1,1,3,-0.7496163114597669,-0.04408828192848341,-0.5022983673729385,-0.1753162429044022,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-0.620129931142857,-0.24056763073527473,0.5590487138547839,-0.1312279609759188,0.2898254173721929,0.23597124467007607,0.0,0.0,2.0,1.0,1.0,5.0
1,17,1,1,1,1,2,2,2,0,,,,1,0,1,1,0,4,4,4,4,5,5,0.8772681366781564,-1.1544125404707415,-0.7085599896772251,-0.5100154282883627,2,2,0,,,,1,1,0,4,4,4,4,5,5,2.515996586360686,-0.8274242678206093,-0.5022983673729385,-0.1753162429044022,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,-0.7909959861454431,-0.50167962603265,0.6443971121823788,0.6521080249162071,0.3300131507720993,0.32605445276926337,0.0,0.0,2.0,2.0,4.5,4.0
1,16,0,1,1,3,3,1,1,0,,,,1,1,1,1,0,4,3,2,3,4,5,0.3520072774131787,-0.8554392588030648,-0.4472955919390978,-0.08276566160819926,1,1,0,,,,1,1,0,4,3,2,3,4,5,-0.7496163114597669,-0.4357562748745463,-0.90796005095954,-0.8552228905133533,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-0.4618335041167873,-0.7329797387824799,0.7726735971948655,-0.419466615638807,0.38654189309617915,0.25875015487155695,0.0,0.0,1.0,1.0,3.5,4.0
1,16,1,1,1,2,3,2,1,0,,,,0,1,1,1,0,5,3,3,1,1,3,-0.6985144411167765,0.6394271495353191,0.8590263967515392,0.7717338717521275,2,1,0,,,,0,1,0,5,3,3,1,1,3,-0.7496163114597669,0.3475797110175795,-0.09663668378633711,-0.1753162429044022,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.7567291393463287,0.025208928108946732,0.1323067222168084,-0.5228959539219817,0.11056588009150864,0.28193937204760333,0.0,0.0,1.0,2.0,1.0,5.0
